TFBS_ID	promoter	TF_name_10.7	TF_name_11.0.2	TU_ID_10.7	TU_name_10.7	TU_ID_11.0.2	TU_name_11.0.2	coords_10.7	coords_11.0.2	evidence_10.7	evidence_11.0.2	confidence_10.7	confidence_11.0.2
ECK120034493	hdeAp2	NA	Lrp	NA	NA	ECK125300333	hdeAB-yhiD	NA	3656943_3656958	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	NA	weak
ECK120034496	hdeAp2	NA	TorR	NA	NA	ECK125300333	hdeAB-yhiD	NA	3656838_3656847	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	NA	weak
ECK120034995	argOp	ArgP	ArgP	ECK120027482	NA	ECK120027482	argO	3068860_3068879	3068860_3068879	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120035006	adhEp	NA	Lrp	NA	NA	ECK125300345	adhE	NA	1298563_1298578	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	NA	weak
ECK120035008	adhEp	NA	Lrp	NA	NA	ECK125300345	adhE	NA	1298472_1298485	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	NA	weak
ECK120035010	adhEp	NA	Lrp	NA	NA	ECK125300345	adhE	NA	1298412_1298427	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	NA	weak
ECK120035012	dpsp2	NA	Fis	NA	NA	ECK125300311	dps	NA	848969_848983	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120035014	dpsp2	NA	Fis	NA	NA	ECK125300311	dps	NA	848953_848967	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120035016	dpsp2	NA	H-NS	NA	NA	ECK125300311	dps	NA	848943_848953	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120035022	gltBp2	NA	Lrp	NA	NA	ECK125300371	gltBDF	NA	3354394_3354409	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CSE||ChIP-seq evidence],[GEA|W|Gene expression analysis],[RSE||RNA-seq evidence]	NA	weak
ECK120035034	tolCp4	MarA	NA	ECK120027519	tolC-ygiBC	NA	NA	3178012_3178032	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK120035034	tolCp3	MarA	NA	ECK120035093	tolC-ygiBC	NA	NA	3178012_3178032	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK120035034	tolCp3	Rob	NA	ECK120035093	tolC-ygiBC	NA	NA	3178012_3178032	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK120035034	tolCp4	Rob	NA	ECK120027519	tolC-ygiBC	NA	NA	3178012_3178032	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK120035034	tolCp3	SoxS	NA	ECK120035093	tolC-ygiBC	NA	NA	3178012_3178032	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK120035034	tolCp4	SoxS	NA	ECK120027519	tolC-ygiBC	NA	NA	3178012_3178032	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK120035040	micFp	AcrR	NA	ECK120008981	micF	NA	NA	2313112_2313135	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK120035040	micFp1	NA	AcrR	NA	NA	ECK120008981	micF	NA	2313112_2313135	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak
ECK120035040	micFp2	NA	AcrR	NA	NA	ECK125300413	micF	NA	2313112_2313135	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak
ECK120035046	decRp	MarA	MarA	ECK120026647	NA	ECK120026647	decR	468277_468296	468277_468296	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	weak	weak
ECK120035048	cyaRp2	NA	CRP	NA	NA	ECK125300313	cyaR	NA	2167061_2167082	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK120035048	cyaRp3	NA	CRP	NA	NA	ECK125300339	cyaR	NA	2167061_2167082	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	NA	strong
ECK120048733	hdeAp2	NA	GadW	NA	NA	ECK125300333	hdeAB-yhiD	NA	3656835_3656854	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120048733	hdeAp2	NA	GadX	NA	NA	ECK125300333	hdeAB-yhiD	NA	3656835_3656854	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120048733	hdeDp2	NA	GadX	NA	NA	ECK125300391	hdeD	NA	3656835_3656854	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120048735	galPp	GalR	NA	ECK120015171	galP	NA	NA	3088004_3088019	NA	[SM|S|Site mutation],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120048735	galPp	GalS	NA	ECK120015171	galP	NA	NA	3088004_3088019	NA	[SM|S|Site mutation],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	NA	strong	NA
ECK120048751	yefMp	NA	YefM	NA	NA	ECK120027183	yefM-yoeB	NA	2089737_2089750	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120048751	yefMp	NA	YefM-YoeB	NA	NA	ECK120027183	yefM-yoeB	NA	2089737_2089750	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120048800	dinDp	LexA	LexA	ECK120027679	NA	ECK120027679	dinD	3817697_3817716	3817697_3817716	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120048802	yebGp	LexA	LexA	ECK120027132	NA	ECK120027132	yebG	1930765_1930784	1930765_1930784	[IHBCE|W|Inferred by a human based on computational evidence],[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence]	weak	weak
ECK120048804	dinIp	LexA	LexA	ECK120026833	NA	ECK120026833	dinI	1121507_1121526	1121507_1121526	[IHBCE|W|Inferred by a human based on computational evidence],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence],[SM|S|Site mutation]	strong	strong
ECK120048806	sbmCp2	LexA	LexA	ECK120034146	NA	ECK120034146	sbmC	2081277_2081296	2081277_2081296	[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence]	[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence]	weak	weak
ECK120048808	sbmCp2	CRP	CRP	ECK120034146	NA	ECK120034146	sbmC	2081334_2081355	2081334_2081355	[IHBCE|W|Inferred by a human based on computational evidence],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[IHBCE|W|Inferred by a human based on computational evidence]	strong	strong
ECK120048816	ydiVp	SdiA	SdiA	ECK120027073	NA	ECK120027073	ydiV	1792132_1792149	1792132_1792149	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120048828	murQp	NA	MurR	NA	NA	ECK125300312	murQP	NA	2545714_2545729	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	NA	strong
ECK120048830	murQp	NA	CRP	NA	NA	ECK125300312	murQP	NA	2545651_2545672	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120048841	folEp	MetJ	MetJ	ECK120027229	NA	ECK120027229	folE-yeiB	2243816_2243831	2243816_2243831	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120048843	folEp	MetJ	MetJ	ECK120027229	NA	ECK120027229	folE-yeiB	2243808_2243823	2243808_2243823	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120048845	folEp	MetJ	MetJ	ECK120027229	NA	ECK120027229	folE-yeiB	2243800_2243815	2243800_2243815	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120048847	folEp	MetJ	MetJ	ECK120027229	NA	ECK120027229	folE-yeiB	2243792_2243807	2243792_2243807	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120048903	hdeAp2	NA	GadW	NA	NA	ECK125300333	hdeAB-yhiD	NA	3656908_3656927	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	NA	weak
ECK120048903	hdeAp2	NA	GadX	NA	NA	ECK125300333	hdeAB-yhiD	NA	3656908_3656927	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	NA	weak
ECK120048909	murQp	NA	MurR	NA	NA	ECK125300312	murQP	NA	2545682_2545697	NA	[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	NA	strong
ECK120048912	pdhRp2	NA	Cra	NA	NA	ECK125300293	pdhR-aceEF-lpdA	NA	121840_121857	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	NA	weak
ECK120048918	yojIp	Lrp	Lrp	ECK120027249	NA	ECK120027249	yojI	2308679_2308690	2308679_2308690	[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	weak	weak
ECK120048920	yojIp	Lrp	Lrp	ECK120027249	NA	ECK120027249	yojI	2308690_2308701	2308690_2308701	[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	weak	weak
ECK120048922	yojIp	Lrp	Lrp	ECK120027249	NA	ECK120027249	yojI	2308830_2308841	2308830_2308841	[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	weak	weak
ECK120048924	yojIp	Lrp	Lrp	ECK120027249	NA	ECK120027249	yojI	2308876_2308887	2308876_2308887	[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	weak	weak
ECK120048926	yojIp	Lrp	Lrp	ECK120027249	NA	ECK120027249	yojI	2308940_2308951	2308940_2308951	[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	weak	weak
ECK120048928	yojIp	Lrp	Lrp	ECK120027249	NA	ECK120027249	yojI	2309048_2309059	2309048_2309059	[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	weak	weak
ECK120048930	uxaCp	ExuR	NA	ECK120009062	uxaCA	NA	NA	3244850_3244867	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK120048930	uxaCp2	NA	ExuR	NA	NA	ECK120009062	uxaCA	NA	3244850_3244867	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak
ECK120048936	relBp	RelB	NA	ECK120030202	relBE-hokD	NA	NA	1645897_1645909	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK120048936	relBp	RelB-RelE	NA	ECK120030202	relBE-hokD	NA	NA	1645897_1645909	NA	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	NA	strong	NA
ECK120048938	relBp	NA	RelB	NA	NA	ECK120030202	relBE-hokD	NA	1645885_1645897	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120048938	relBp	NA	RelB-RelE	NA	NA	ECK120030202	relBE-hokD	NA	1645885_1645897	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	NA	strong
ECK120048991	ppsp	Cra	NA	ECK120009353	pps	NA	NA	1787199_1787215	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[ICWHO|W|Inferred computationally without human oversight]	NA	strong	NA
ECK120048991	ppsAp	NA	Cra	NA	NA	ECK120009353	ppsA	NA	1787199_1787215	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[ICWHO|W|Inferred computationally without human oversight]	NA	strong
ECK120049006	uxaCp	ExuR	NA	ECK120009062	uxaCA	NA	NA	3244976_3244993	NA	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	NA	weak	NA
ECK120049006	uxaCp2	NA	ExuR	NA	NA	ECK120009062	uxaCA	NA	3244976_3244993	NA	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	NA	weak
ECK120051321	dinJp	LexA	LexA	ECK120026564	NA	ECK120026564	dinJ-yafQ	246517_246536	246517_246536	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	weak	weak
ECK120051340	yeaRp	Fis	Fis	ECK120027102	NA	ECK120027102	yeaR-yoaG	1880042_1880056	1880042_1880056	[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins]	strong	strong
ECK120051342	yeaRp	Fis	Fis	ECK120027102	NA	ECK120027102	yeaR-yoaG	1880018_1880032	1880018_1880032	[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins]	strong	strong
ECK120051346	pepAp1	PepA	PepA	ECK120027846	NA	ECK120027846	pepA	4486169_4486195	4486169_4486195	[BPP|S|Binding of purified proteins]	[BPP|S|Binding of purified proteins]	strong	strong
ECK120051348	ppdDp	CRP	CRP	ECK120026528	NA	ECK120026528	ppdD-hofBC	117675_117696	117675_117696	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	strong	strong
