TFBS_ID	promoter	TF_name_10.7	TF_name_11.0.2	TU_ID_10.7	TU_name_10.7	TU_ID_11.0.2	TU_name_11.0.2	coords_10.7	coords_11.0.2	evidence_10.7	evidence_11.0.2	confidence_10.7	confidence_11.0.2
ECK120013562	crpp1	CRP	CRP	ECK120009311	crp	ECK120009311	crp	3485983_3486004	3485983_3486004	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[SM|S|Site mutation]	strong	strong
ECK120013565	yhfAp	CRP	CRP	ECK120009660	yhfA	ECK120009660	yhfA	3485883_3485904	3485883_3485904	[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	strong	strong
ECK120013565	crpp1	CRP	CRP	ECK120009311	crp	ECK120009311	crp	3485883_3485904	3485883_3485904	[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	strong	strong
ECK120013568	ptsHp2	Cra	Cra	ECK120009664	ptsHI-crr	ECK120009664	ptsHI-crr	2533544_2533561	2533544_2533561	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120013568	ptsHp1	Cra	Cra	ECK120009665	ptsHI-crr	ECK120009665	ptsHI-crr	2533544_2533561	2533544_2533561	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120013571	ptsHp2	CRP	CRP	ECK120009664	ptsHI-crr	ECK120009664	ptsHI-crr	2533555_2533576	2533555_2533576	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120013571	ptsHp1	CRP	CRP	ECK120009665	ptsHI-crr	ECK120009665	ptsHI-crr	2533555_2533576	2533555_2533576	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[GEA|W|Gene expression analysis]	weak	weak
ECK120013574	ptsHp4	CRP	CRP	ECK120009661	ptsHI-crr	ECK120009661	ptsHI-crr	2533427_2533448	2533427_2533448	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120013574	ptsHp5	CRP	CRP	ECK120009662	ptsHI-crr	ECK120009662	ptsHI-crr	2533427_2533448	2533427_2533448	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120013574	ptsHp	NA	CRP	NA	NA	ECK125300404	ptsHI-crr	NA	2533427_2533448	NA	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	NA	strong
ECK120013577	rcsAp	RcsAB	RcsAB	ECK120009668	rcsA	ECK120009668	rcsA	2023704_2023718	2023704_2023718	[BCE|W|Binding of cellular extracts],[SM|S|Site mutation],[BPP|S|Binding of purified proteins]	[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	strong	strong
ECK120013580	rhaTp	CRP	CRP	ECK120009399	rhaT	ECK120009399	rhaT	4100649_4100671	4100649_4100671	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	weak	weak
ECK120013580	sodAp	CRP	CRP	ECK120009257	sodA	ECK120009257	sodA	4100649_4100671	4100649_4100671	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[GEA|W|Gene expression analysis]	weak	weak
ECK120013582	aldBp	Fis	Fis	ECK120009330	aldB	ECK120009330	aldB	3756576_3756590	3756576_3756590	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120013584	aldBp	Fis	Fis	ECK120009330	aldB	ECK120009330	aldB	3756641_3756655	3756641_3756655	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120013586	aldBp	Fis	Fis	ECK120009330	aldB	ECK120009330	aldB	3756663_3756677	3756663_3756677	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120013588	aldBp	Fis	Fis	ECK120009330	aldB	ECK120009330	aldB	3756686_3756700	3756686_3756700	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120013590	glmUp1	NagC	NagC	ECK120009469	glmUS	ECK120009469	glmUS	3915258_3915280	3915258_3915280	[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	strong	strong
ECK120013590	glmUp2	NagC	NagC	ECK120009670	glmUS	ECK120009670	glmUS	3915258_3915280	3915258_3915280	[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	strong	strong
ECK120013593	glmUp1	NagC	NagC	ECK120009469	glmUS	ECK120009469	glmUS	3915411_3915433	3915411_3915433	[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	strong	strong
ECK120013593	glmUp2	NagC	NagC	ECK120009670	glmUS	ECK120009670	glmUS	3915411_3915433	3915411_3915433	[SM|S|Site mutation],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[SM|S|Site mutation]	strong	strong
ECK120013596	aspVp	Fis	Fis	ECK120009671	aspV	ECK120009671	aspV	236830_236844	236830_236844	[BCE|W|Binding of cellular extracts]	[BCE|W|Binding of cellular extracts]	weak	weak
ECK120013598	thrWp	Fis	Fis	ECK120009672	thrW	ECK120009672	thrW	262768_262782	262768_262782	[BCE|W|Binding of cellular extracts]	[BCE|W|Binding of cellular extracts]	weak	weak
ECK120013600	argUp	Fis	Fis	ECK120009673	argU	ECK120009673	argU	564631_564645	564631_564645	[IHBCE|W|Inferred by a human based on computational evidence]	[IHBCE|W|Inferred by a human based on computational evidence]	weak	weak
ECK120013602	metTp	Fis	Fis	ECK120009689	metT-leuW-glnUW-metU-glnVX	ECK120009689	metT-leuW-glnUW-metU-glnVX	697223_697237	697223_697237	[IHBCE|W|Inferred by a human based on computational evidence]	[IHBCE|W|Inferred by a human based on computational evidence]	weak	weak
ECK120013604	lysTp	Fis	Fis	ECK120009674	lysT-valT-lysW	ECK120009674	lysT-valT-lysW	780433_780447	780433_780447	[IHBCE|W|Inferred by a human based on computational evidence]	[IHBCE|W|Inferred by a human based on computational evidence]	weak	weak
ECK120013606	serTp	Fis	Fis	ECK120009691	serT	ECK120009691	serT	1031772_1031786	1031772_1031786	[IHBCE|W|Inferred by a human based on computational evidence]	[IHBCE|W|Inferred by a human based on computational evidence]	weak	weak
ECK120013608	serXp	Fis	Fis	ECK120009692	serX	ECK120009692	serX	1097744_1097758	1097744_1097758	[BCE|W|Binding of cellular extracts]	[BCE|W|Binding of cellular extracts]	weak	weak
ECK120013610	tyrTp	Fis	Fis	ECK120009693	tyrTV-tpr	ECK120009693	tyrTV-tpr	1287736_1287750	1287736_1287750	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis]	strong	strong
ECK120013612	proLp	Fis	Fis	ECK120009676	proL	ECK120009676	proL	2286134_2286148	2286134_2286148	[BCE|W|Binding of cellular extracts]	[BCE|W|Binding of cellular extracts]	weak	weak
ECK120013614	argWp	Fis	Fis	ECK120009682	argW	ECK120009682	argW	2466227_2466241	2466227_2466241	[BCE|W|Binding of cellular extracts]	[BCE|W|Binding of cellular extracts]	weak	weak
ECK120013616	alaWp	Fis	Fis	ECK120009696	alaWX	ECK120009696	alaWX	2518322_2518336	2518322_2518336	[BCE|W|Binding of cellular extracts]	[BCE|W|Binding of cellular extracts]	weak	weak
ECK120013620	glyUp	Fis	Fis	ECK120011118	glyU	ECK120011118	glyU	2999124_2999138	2999124_2999138	[BCE|W|Binding of cellular extracts]	[BCE|W|Binding of cellular extracts]	weak	weak
ECK120013622	pheVp	Fis	Fis	ECK120009683	pheV	ECK120009683	pheV	3110283_3110297	3110283_3110297	[BCE|W|Binding of cellular extracts]	[BCE|W|Binding of cellular extracts]	weak	weak
ECK120013625	proKp	Fis	Fis	ECK120009700	proK	ECK120009700	proK	3708763_3708777	3708763_3708777	[BCE|W|Binding of cellular extracts]	[BCE|W|Binding of cellular extracts]	weak	weak
ECK120013627	argXp	Fis	Fis	ECK120009685	argX-hisR-leuT-proM	ECK120009685	argX-hisR-leuT-proM	3982282_3982296	3982282_3982296	[BCE|W|Binding of cellular extracts]	[BCE|W|Binding of cellular extracts]	weak	weak
ECK120013629	thrUp	Fis	Fis	ECK120009686	thrU-tyrU-glyT-thrT-tufB	ECK120009686	thrU-tyrU-glyT-thrT-tufB	4175303_4175317	4175303_4175317	[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence]	strong	strong
ECK120013631	pheUp	Fis	Fis	ECK120009701	pheU	ECK120009701	pheU	4362694_4362708	4362694_4362708	[IHBCE|W|Inferred by a human based on computational evidence]	[IHBCE|W|Inferred by a human based on computational evidence]	weak	weak
ECK120013633	leuXp	Fis	Fis	ECK120009688	leuX	ECK120009688	leuX	4496304_4496318	4496304_4496318	[BCE|W|Binding of cellular extracts]	[BCE|W|Binding of cellular extracts]	weak	weak
ECK120013635	leuQp	Fis	Fis	ECK120009702	leuQPV	ECK120009702	leuQPV	4606498_4606512	4606498_4606512	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence]	weak	weak
